Niveau de vie Commune,Niveau de vie Département,DEPCOM,PTOT,Nom_commune,Code_postal,coordonnees_gps,lng,lat
24360,,01263,3859.0,MONTMERLE SUR SAONE,1090.0,"46.085349049,4.760480813",46.085349049,4.760480813
23510,,01264,1060.0,MONTRACOL,1310.0,"46.186589896,5.117246219",46.186589896,5.117246219
19940,,01265,3505.0,MONTREAL LA CLUSE,1460.0,"46.179368209,5.595171755",46.179368209,5.595171755
21460,,01266,2531.0,MONTREVEL EN BRESSE,1340.0,"46.324969841,5.112512602",46.324969841,5.112512602
23630,,01267,1052.0,NURIEUX VOLOGNAT,1460.0,"46.183432397,5.5145568140000005",46.183432397,5.5145568140000005
23630,,01267,1052.0,NURIEUX VOLOGNAT,1460.0,"46.183432397,5.5145568140000005",46.183432397,5.5145568140000005
23100,,01268,256.0,MURS ET GELIGNIEUX,1300.0,"45.642252093,5.660672595",45.642252093,5.660672595
17490,,01269,3584.0,NANTUA,1130.0,"46.154014849,5.6130774070000005",46.154014849,5.6130774070000005
17490,,01269,3584.0,NANTUA,1460.0,"46.154014849,5.6130774070000005",46.154014849,5.6130774070000005
21820,,01272,1531.0,NEUVILLE LES DAMES,1400.0,"46.15673792,5.009153993",46.15673792,5.009153993
22180,,01273,1784.0,NEUVILLE SUR AIN,1160.0,"46.090992482,5.374225158",46.090992482,5.374225158
20180,,01274,654.0,LES NEYROLLES,1130.0,"46.135482729,5.637659804",46.135482729,5.637659804
29180,,01275,2576.0,NEYRON,1700.0,"45.818849625,4.930893467",45.818849625,4.930893467
26170,,01276,1646.0,NIEVROZ,1120.0,"45.822376041,5.059412772",45.822376041,5.059412772
24560,,01277,121.0,NIVOLLET MONTGRIFFON,1230.0,"45.999773507,5.458408258",45.999773507,5.458408258
21460,,01280,142.0,ORDONNAZ,1510.0,"45.833767267,5.540116308",45.833767267,5.540116308
35440,,01281,4575.0,ORNEX,1210.0,"46.277348698,6.094057682",46.277348698,6.094057682
25420,,01282,266.0,OUTRIAZ,1430.0,"46.067320468,5.556794597",46.067320468,5.556794597
17620,,01283,22943.0,OYONNAX,1100.0,"46.261174589,5.652522302",46.261174589,5.652522302
17620,,01283,22943.0,OYONNAX,1100.0,"46.261174589,5.652522302",46.261174589,5.652522302
17620,,01283,22943.0,OYONNAX,1100.0,"46.261174589,5.652522302",46.261174589,5.652522302
22100,,01284,692.0,OZAN,1190.0,"46.387267599,4.917717963",46.387267599,4.917717963
28160,,01285,1235.0,PARCIEUX,1600.0,"45.918543931,4.828068191",45.918543931,4.828068191
25510,,01286,980.0,PARVES ET NATTAGES,1300.0,"45.731042721,5.74554129",45.731042721,5.74554129
25510,,01286,980.0,PARVES ET NATTAGES,1300.0,"45.731042721,5.74554129",45.731042721,5.74554129
37100,,01288,2673.0,PERON,1630.0,"46.191651696,5.919739776",46.191651696,5.919739776
22940,,01289,6675.0,PERONNAS,1960.0,"46.171445721,5.217695172",46.171445721,5.217695172
26580,,01290,1228.0,PEROUGES,1800.0,"45.880954446,5.179578034",45.880954446,5.179578034
23110,,01291,845.0,PERREX,1540.0,"46.246600639,4.974132197",46.246600639,4.974132197
25910,,01293,161.0,PEYRIAT,1430.0,"46.149983094,5.505681228",46.149983094,5.505681228
22000,,01294,888.0,PEYRIEU,1300.0,"45.676372165000004,5.679913666",45.676372165,5.679913666
23180,,01295,674.0,PEYZIEUX SUR SAONE,1140.0,"46.122308302,4.822997201",46.122308302,4.822997201
22220,,01296,415.0,PIRAJOUX,1270.0,"46.38527423,5.274506777",46.38527423,5.274506777
26740,,01297,834.0,PIZAY,1120.0,"45.892082637,5.089116402",45.892082637,5.089116402
28870,,01298,134.0,PLAGNE,1130.0,"46.187663445,5.717614314",46.187663445,5.717614314
24300,,01299,573.0,LE PLANTAY,1330.0,"46.022890163,5.089040398",46.022890163,5.089040398
23740,,01301,2572.0,POLLIAT,1310.0,"46.246261733,5.138026638",46.246261733,5.138026638
24990,,01302,165.0,POLLIEU,1350.0,"45.796850297,5.7482441",45.796850297,5.7482441
21090,,01303,1738.0,PONCIN,1450.0,"46.089241591,5.416477869",46.089241591,5.416477869
21970,,01304,2993.0,PONT D AIN,1160.0,"46.054298976,5.346959857",46.054298976,5.346959857
19450,,01305,2303.0,PONT DE VAUX,1190.0,"46.442474679,4.9287626190000005",46.442474679,4.9287626190000005
20490,,01306,1690.0,PONT DE VEYLE,1290.0,"46.263130344,4.881934778",46.263130344,4.881934778
21420,,01307,869.0,PORT,1460.0,"46.156073474,5.57575885",46.156073474,5.57575885
35930,,01308,826.0,POUGNY,1550.0,"46.144939074,5.950219547",46.144939074,5.950219547
22270,,01310,252.0,PREMEYZEL,1300.0,"45.680663363,5.6445191900000005",45.680663363,5.6445191900000005
40210,,01313,8431.0,PREVESSIN MOENS,1280.0,"46.258394588,6.072289047",46.258394588,6.072289047
40210,,01313,8431.0,PREVESSIN MOENS,1280.0,"46.258394588,6.072289047",46.258394588,6.072289047
22620,,01314,1763.0,PRIAY,1160.0,"46.020155822,5.284298471",46.020155822,5.284298471
23710,,01317,330.0,RAMASSE,1250.0,"46.190387888,5.355609423",46.190387888,5.355609423
27590,,01318,744.0,RANCE,1390.0,"45.967701639,4.863876498",45.967701639,4.863876498
25150,,01319,468.0,RELEVANT,1990.0,"46.083987278,4.941538392",46.083987278,4.941538392
23450,,01320,3796.0,REPLONGES,1750.0,"46.307689018,4.8750589810000005",46.307689018,4.8750589810000005
26280,,01321,934.0,REVONNAS,1250.0,"46.16166052,5.335646174",46.16166052,5.335646174
27270,,01322,4929.0,REYRIEUX,1600.0,"45.936961491,4.828653591",45.936961491,4.828653591
22200,,01323,993.0,REYSSOUZE,1190.0,"46.428820389,4.913367601",46.428820389,4.913367601
24810,,01325,988.0,RIGNIEUX LE FRANC,1800.0,"45.952055457,5.169195101",45.952055457,5.169195101
23610,,01328,594.0,ROMANS,1400.0,"46.123828349,5.02137821",46.123828349,5.02137821
19280,,01329,157.0,ROSSILLON,1510.0,"45.836457263,5.599269692",45.836457263,5.599269692
21470,,01330,191.0,RUFFIEU,1260.0,"46.004168068,5.653050149",46.004168068,5.653050149
23950,,01331,182.0,ST ALBAN,1450.0,"46.098069928,5.454852166",46.098069928,5.454852166
23570,,01332,773.0,ST ANDRE DE BAGE,1380.0,"46.298105786,4.913974008",46.298105786,4.913974008
25670,,01333,3408.0,ST ANDRE DE CORCY,1390.0,"45.926860059,4.953208779",45.926860059,4.953208779
23530,,01334,635.0,ST ANDRE D HUIRIAT,1290.0,"46.214063464,4.912995141",46.214063464,4.912995141
22100,,01335,396.0,ST ANDRE LE BOUCHOUX,1240.0,"46.113278406,5.079827089",46.113278406,5.079827089
22560,,01336,1176.0,ST ANDRE SUR VIEUX JONC,1960.0,"46.149285285,5.141324716",46.149285285,5.141324716
22170,,01337,1292.0,ST BENIGNE,1190.0,"46.452112405,4.9530917290000005",46.452112405,4.9530917290000005
21240,,01338,1229.0,GROSLEE ST BENOIT,1300.0,"45.69767397,5.58124515",45.69767397,5.58124515
21240,,01338,1229.0,GROSLEE ST BENOIT,1300.0,"45.69767397,5.58124515",45.69767397,5.58124515
30470,,01339,1475.0,ST BERNARD,1600.0,"45.949160246,4.741402311",45.949160246,4.741402311
28120,,01342,578.0,STE CROIX,1120.0,"45.896004701,5.049282497",45.896004701,5.049282497
22570,,01343,1816.0,ST CYR SUR MENTHON,1380.0,"46.275678354,4.967816288",46.275678354,4.967816288
24280,,01344,5908.0,ST DENIS LES BOURG,1000.0,"46.211139007,5.184567751",46.211139007,5.184567751
22440,,01345,2336.0,ST DENIS EN BUGEY,1500.0,"45.948856307,5.325027737",45.948856307,5.325027737
22250,,01346,884.0,ST DIDIER D AUSSIAT,1340.0,"46.307401075,5.058557969",46.307401075,5.058557969
27210,,01347,2029.0,ST DIDIER DE FORMANS,1600.0,"45.956574243,4.777830037",45.956574243,4.777830037
22790,,01348,2938.0,ST DIDIER SUR CHALARONNE,1140.0,"46.184466911,4.816238863",46.184466911,4.816238863
26130,,01349,461.0,ST ELOI,1800.0,"45.933000622,5.151304829",45.933000622,5.151304829
23480,,01350,2485.0,ST ETIENNE DU BOIS,1370.0,"46.274684341,5.283804909",46.274684341,5.283804909
22370,,01351,1582.0,ST ETIENNE SUR CHALARONNE,1140.0,"46.146898864,4.867333819",46.146898864,4.867333819
20650,,01352,577.0,ST ETIENNE SUR REYSSOUZE,1190.0,"46.403232881,5.005524226",46.403232881,5.005524226
26160,,01353,1695.0,STE EUPHEMIE,1600.0,"45.967185072,4.794836579",45.967185072,4.794836579
29460,,01354,12725.0,ST GENIS POUILLY,1630.0,"46.254292166,6.036377482",46.254292166,6.036377482
22510,,01355,479.0,ST GENIS SUR MENTHON,1380.0,"46.282127138,5.013710668",46.282127138,5.013710668
24240,,01356,219.0,ST GEORGES SUR RENON,1400.0,"46.103915441,5.029419348",46.103915441,5.029419348
20570,,01357,506.0,ST GERMAIN DE JOUX,1130.0,"46.182349687,5.74678702",46.182349687,5.74678702
22370,,01358,437.0,ST GERMAIN LES PAROISSES,1300.0,"45.770985934,5.617843193",45.770985934,5.617843193
26320,,01359,240.0,ST GERMAIN SUR RENON,1240.0,"46.080092442,5.060333912",46.080092442,5.060333912
37260,,01360,1831.0,ST JEAN DE GONVILLE,1630.0,"46.217861937,5.941584733",46.217861937,5.941584733
27250,,01361,1519.0,ST JEAN DE NIOST,1800.0,"45.840237105,5.212072654",45.840237105,5.212072654
27310,,01362,784.0,ST JEAN DE THURIGNEUX,1390.0,"45.959964264,4.899447068",45.959964264,4.899447068
22970,,01363,1802.0,ST JEAN LE VIEUX,1640.0,"46.029238504,5.383430096",46.029238504,5.383430096
22080,,01364,751.0,ST JEAN SUR REYSSOUZE,1560.0,"46.397230407,5.063110246",46.397230407,5.063110246
23810,,01365,1169.0,ST JEAN SUR VEYLE,1290.0,"46.268413023,4.92282422",46.268413023,4.92282422
24410,,01366,1034.0,STE JULIE,1150.0,"45.881929237,5.284256844",45.881929237,5.284256844
20360,,01367,753.0,ST JULIEN SUR REYSSOUZE,1560.0,"46.399974319,5.103904994",46.399974319,5.103904994
22290,,01368,832.0,ST JULIEN SUR VEYLE,1540.0,"46.201605716,4.959526467",46.201605716,4.959526467
25310,,01369,950.0,ST JUST,1250.0,"46.193166212,5.284094836",46.193166212,5.284094836
18780,,01370,1749.0,ST LAURENT SUR SAONE,1750.0,"46.305955379,4.840156546",46.305955379,4.840156546
24180,,01371,1304.0,ST MARCEL,1390.0,"45.948490368,4.989610452",45.948490368,4.989610452
23700,,01372,443.0,ST MARTIN DE BAVEL,1510.0,"45.848154791,5.679072745",45.848154791,5.679072745
23730,,01373,1085.0,ST MARTIN DU FRENE,1430.0,"46.136010859,5.571551452",46.136010859,5.571551452
24280,,01374,1871.0,ST MARTIN DU MONT,1160.0,"46.106037536,5.32566619",46.106037536,5.32566619
23470,,01375,807.0,ST MARTIN LE CHATEL,1310.0,"46.291122506,5.122470045",46.291122506,5.122470045
22620,,01376,4006.0,ST MAURICE DE BEYNOST,1700.0,"45.833245116,4.977534167",45.833245116,4.977534167
26050,,01378,2625.0,ST MAURICE DE GOURDANS,1800.0,"45.819991522,5.170225884",45.819991522,5.170225884
21890,,01379,765.0,ST MAURICE DE REMENS,1500.0,"45.953056847,5.27042503",45.953056847,5.27042503
21440,,01380,692.0,ST NIZIER LE BOUCHOUX,1560.0,"46.452669456,5.17552541",46.452669456,5.17552541
22280,,01381,935.0,ST NIZIER LE DESERT,1320.0,"46.052763315,5.142036349",46.052763315,5.142036349
25900,,01382,285.0,STE OLIVE,1330.0,"46.014041877,4.936006075",46.014041877,4.936006075
21820,,01383,1549.0,ST PAUL DE VARAX,1240.0,"46.09554189,5.127602048",46.09554189,5.127602048
18690,,01384,2302.0,ST RAMBERT EN BUGEY,1230.0,"45.950974834,5.440151097",45.950974834,5.440151097
25650,,01385,1017.0,ST REMY,1310.0,"46.184238339,5.167708731",46.184238339,5.167708731
25180,,01386,1219.0,ST SORLIN EN BUGEY,1150.0,"45.88627813,5.376602824",45.88627813,5.376602824
21840,,01387,261.0,ST SULPICE,1340.0,"46.320649871,5.041695744",46.320649871,5.041695744
20640,,01388,1102.0,ST TRIVIER DE COURTES,1560.0,"46.461440157,5.066523976",46.461440157,5.066523976
22710,,01389,1840.0,ST TRIVIER SUR MOIGNANS,1990.0,"46.061773631,4.900835837",46.061773631,4.900835837
23520,,01390,1306.0,ST VULBAS,1150.0,"45.822405324,5.270397867",45.822405324,5.270397867
22130,,01391,281.0,SALAVRE,1270.0,"46.363763372,5.34719405",46.363763372,5.34719405
24900,,01392,680.0,SAMOGNAT,1580.0,"46.264289324,5.585536911",46.264289324,5.585536911
23440,,01393,535.0,SANDRANS,1400.0,"46.065529744,4.982157044",46.065529744,4.982157044
19920,,01396,966.0,SAULT BRENAZ,1150.0,"45.865304092,5.403592522",45.865304092,5.403592522
39800,,01397,1030.0,SAUVERNY,1220.0,"46.312789714,6.110162402",46.312789714,6.110162402
24700,,01398,1367.0,SAVIGNEUX,1480.0,"45.997204438,4.857494223",45.997204438,4.857494223
41650,,01399,2112.0,SEGNY,1170.0,"46.294128946,6.073314738",46.294128946,6.073314738
22750,,01400,140.0,SEILLONNAZ,1470.0,"45.797149229,5.497658476",45.797149229,5.497658476
42980,,01401,2124.0,SERGY,1630.0,"46.263126375,5.988920778",46.263126375,5.988920778
21380,,01402,688.0,SERMOYER,1190.0,"46.498451286,4.977943541",46.498451286,4.977943541
21380,,01403,1282.0,SERRIERES DE BRIORD,1470.0,"45.813182663,5.441558147",45.813182663,5.441558147
24210,,01404,136.0,SERRIERES SUR AIN,1450.0,"46.146273372,5.44962828",46.146273372,5.44962828
21050,,01405,1275.0,SERVAS,1960.0,"46.139240323,5.179306262",46.139240323,5.179306262
22120,,01406,176.0,SERVIGNAT,1560.0,"46.434998753,5.05544071",46.434998753,5.05544071
22560,,01407,1017.0,SEYSSEL,1420.0,"45.948191171,5.826182273",45.948191171,5.826182273
22620,,01408,683.0,SIMANDRE SUR SURAN,1250.0,"46.233965118,5.422597476",46.233965118,5.422597476
25920,,01410,319.0,SONTHONNAX LA MONTAGNE,1580.0,"46.224174368,5.5066226700000005",46.224174368,5.5066226700000005
25920,,01410,319.0,SONTHONNAX LA MONTAGNE,1580.0,"46.224174368,5.5066226700000005",46.224174368,5.5066226700000005
23730,,01411,279.0,SOUCLIN,1150.0,"45.878018555,5.430669842",45.878018555,5.430669842
22660,,01412,598.0,SULIGNAT,1400.0,"46.173182813,4.957236347",46.173182813,4.957236347
23280,,01415,460.0,TALISSIEU,1510.0,"45.86344657,5.720504574",45.86344657,5.720504574
19100,,01416,1047.0,TENAY,1230.0,"45.922821474,5.514615073",45.922821474,5.514615073
29650,,01418,1113.0,THIL,1120.0,"45.816843857,5.017557044",45.816843857,5.017557044
36310,,01419,6215.0,THOIRY,1710.0,"46.243643952,5.965281658",46.243643952,5.965281658
19130,,01420,1756.0,THOISSEY,1140.0,"46.170610767,4.795519066",46.170610767,4.795519066
21800,,01421,742.0,TORCIEU,1230.0,"45.921618955,5.403421297",45.921618955,5.403421297
24790,,01422,1398.0,TOSSIAT,1250.0,"46.138520943,5.303608596",46.138520943,5.303608596
25380,,01423,1111.0,TOUSSIEUX,1600.0,"45.96023469,4.829116506",45.96023469,4.829116506
29470,,01424,1724.0,TRAMOYES,1390.0,"45.874577226,4.964145309",45.874577226,4.964145309
23850,,01425,293.0,LA TRANCLIERE,1160.0,"46.097100352,5.261453169",46.097100352,5.261453169
23170,,01426,2654.0,VAL REVERMONT,1370.0,"46.285726208,5.363443289",46.285726208,5.363443289
23170,,01426,2654.0,VAL REVERMONT,1370.0,"46.285726208,5.363443289",46.285726208,5.363443289
23170,,01426,2654.0,VAL REVERMONT,1370.0,"46.285726208,5.363443289",46.285726208,5.363443289
22030,,01427,7009.0,TREVOUX,1600.0,"45.941022518,4.770446779",45.941022518,4.770446779
23180,,01428,131.0,VALEINS,1140.0,"46.114578347,4.8651703170000005",46.114578347,4.8651703170000005
23630,,01429,700.0,VANDEINS,1660.0,"46.217405549,5.081415357",46.217405549,5.081415357
22100,,01430,598.0,VARAMBON,1160.0,"46.043475712,5.294333115",46.043475712,5.294333115
24020,,01431,1254.0,VAUX EN BUGEY,1150.0,"45.920191061,5.364013485",45.920191061,5.364013485
23220,,01432,297.0,VERJON,1270.0,"46.345951929,5.348487018",46.345951929,5.348487018
19270,,01433,331.0,VERNOUX,1560.0,"46.484922126,5.105684134",46.484922126,5.105684134
23580,,01434,447.0,VERSAILLEUX,1330.0,"45.985673328,5.11240819",45.985673328,5.11240819
37520,,01435,2246.0,VERSONNEX,1210.0,"46.300064513,6.100716829",46.300064513,6.100716829
38920,,01436,495.0,VESANCY,1170.0,"46.36148508,6.084582259",46.36148508,6.084582259
20370,,01437,246.0,VESCOURS,1560.0,"46.474718732,5.02614741",46.474718732,5.02614741
22060,,01441,724.0,VIEU D IZENAVE,1430.0,"46.085226859,5.549465493",46.085226859,5.549465493
23450,,01443,4884.0,VILLARS LES DOMBES,1330.0,"45.99261764,5.044997679",45.99261764,5.044997679
21500,,01444,1190.0,VILLEBOIS,1150.0,"45.848455252,5.447387286",45.848455252,5.447387286
22000,,01445,678.0,VILLEMOTIER,1270.0,"46.345699459,5.310381953",46.345699459,5.310381953
24510,,01446,1537.0,VILLENEUVE,1480.0,"46.031517691,4.851344312",46.031517691,4.851344312
21320,,01447,1339.0,VILLEREVERSURE,1250.0,"46.192385749,5.394699049",46.192385749,5.394699049
30470,,01448,384.0,VILLES,1200.0,"46.095438878,5.7578721",46.095438878,5.7578721
24960,,01449,767.0,VILLETTE SUR AIN,1320.0,"46.009841816,5.252083338",46.009841816,5.252083338
25580,,01450,3717.0,VILLIEU LOYES MOLLON,1800.0,"45.932316137,5.229523775",45.932316137,5.229523775
25580,,01450,3717.0,VILLIEU LOYES MOLLON,1800.0,"45.932316137,5.229523775",45.932316137,5.229523775
25580,,01450,3717.0,VILLIEU LOYES MOLLON,1800.0,"45.932316137,5.229523775",45.932316137,5.229523775
23890,,01451,6566.0,VIRIAT,1440.0,"46.250752259,5.223071857",46.250752259,5.223071857
19440,,01452,1106.0,VIRIEU LE GRAND,1510.0,"45.846709605,5.639958553",45.846709605,5.639958553
21970,,01453,735.0,ARVIERE EN VALROMEY,1260.0,"45.916294208,5.735432914",45.916294208,5.735432914
21970,,01453,735.0,ARVIERE EN VALROMEY,1260.0,"45.916294208,5.735432914",45.916294208,5.735432914
21970,,01453,735.0,ARVIERE EN VALROMEY,1260.0,"45.916294208,5.735432914",45.916294208,5.735432914
21970,,01453,735.0,ARVIERE EN VALROMEY,1260.0,"45.916294208,5.735432914",45.916294208,5.735432914
21900,,01454,1118.0,VIRIGNIN,1300.0,"45.726775376,5.713059123",45.726775376,5.713059123
21220,,01457,3019.0,VONNAS,1540.0,"46.216716077,4.997308805",46.216716077,4.997308805
19460,,02001,506.0,ABBECOURT,2300.0,"49.599684482,3.176852327",49.599684482,3.176852327
20960,,02002,606.0,ACHERY,2800.0,"49.694004156,3.397491579",49.694004156,3.397491579
21730,,02003,1035.0,ACY,2200.0,"49.346919586,3.418183101",49.346919586,3.418183101
18930,,02004,185.0,AGNICOURT ET SECHELLES,2340.0,"49.716473106,3.961000078",49.716473106,3.961000078
23480,,02005,392.0,AGUILCOURT,2190.0,"49.393733209,3.967807801",49.393733209,3.967807801
21760,,02006,264.0,AISONVILLE ET BERNOVILLE,2110.0,"49.930322863,3.511399522",49.930322863,3.511399522
24630,,02007,126.0,AIZELLES,2820.0,"49.485003991,3.818515071",49.485003991,3.818515071
19890,,02008,295.0,AIZY JOUY,2370.0,"49.438697879,3.51124666",49.438697879,3.51124666
19890,,02008,295.0,AIZY JOUY,2370.0,"49.438697879,3.51124666",49.438697879,3.51124666
20990,,02009,549.0,ALAINCOURT,2240.0,"49.76637858,3.367160265",49.76637858,3.367160265
21940,,02010,181.0,ALLEMANT,2320.0,"49.46254392,3.453354876",49.46254392,3.453354876
22910,,02011,1209.0,AMBLENY,2290.0,"49.376624509,3.183778907",49.376624509,3.183778907
21210,,02013,413.0,AMIFONTAINE,2190.0,"49.498637877,3.922881332",49.498637877,3.922881332
22020,,02014,758.0,AMIGNY ROUY,2700.0,"49.610759195,3.302789238",49.610759195,3.302789238
19980,,02016,237.0,ANDELAIN,2800.0,"49.641183256,3.36941838",49.641183256,3.36941838
20490,,02017,319.0,ANGUILCOURT LE SART,2800.0,"49.694090787,3.427868534",49.694090787,3.427868534
19790,,02018,2584.0,ANIZY LE GRAND,2320.0,"49.516096173,3.453032228",49.516096173,3.453032228
19790,,02018,2584.0,ANIZY LE GRAND,2320.0,"49.516096173,3.453032228",49.516096173,3.453032228
19790,,02018,2584.0,ANIZY LE GRAND,2320.0,"49.516096173,3.453032228",49.516096173,3.453032228
20350,,02019,369.0,ANNOIS,2480.0,"49.719521853,3.176029474",49.719521853,3.176029474
19360,,02020,460.0,ANY MARTIN RIEUX,2500.0,"49.881643579,4.223934549",49.881643579,4.223934549
20730,,02022,409.0,ARCY STE RESTITUE,2130.0,"49.25492425,3.478630764",49.25492425,3.478630764
20730,,02022,409.0,ARCY STE RESTITUE,2130.0,"49.25492425,3.478630764",49.25492425,3.478630764
22090,,02025,373.0,ARTEMPS,2480.0,"49.761601531,3.197375465",49.761601531,3.197375465
20430,,02027,230.0,ASSIS SUR SERRE,2270.0,"49.680564098,3.554556194",49.680564098,3.554556194
21650,,02028,2663.0,ATHIES SOUS LAON,2840.0,"49.575911394,3.69000239",49.575911394,3.69000239
22580,,02029,375.0,ATTILLY,2490.0,"49.855348527,3.15428951",49.855348527,3.15428951
20100,,02030,273.0,AUBENCHEUL AUX BOIS,2420.0,"50.024078162,3.26116661",50.024078162,3.26116661
16870,,02031,663.0,AUBENTON,2500.0,"49.825326551,4.190262816",49.825326551,4.190262816
19060,,02032,257.0,AUBIGNY AUX KAISNES,2590.0,"49.77240406,3.119507994",49.77240406,3.119507994
21610,,02034,122.0,AUDIGNICOURT,2300.0,"49.477827569,3.127371805",49.477827569,3.127371805
17060,,02035,287.0,AUDIGNY,2120.0,"49.866346754,3.631923253",49.866346754,3.631923253
21160,,02037,1453.0,AULNOIS SOUS LAON,2000.0,"49.619869289,3.609481451",49.619869289,3.609481451
18210,,02039,172.0,AUTREMENCOURT,2250.0,"49.70534608,3.793573722",49.70534608,3.793573722
18660,,02040,182.0,AUTREPPES,2580.0,"49.897099289,3.856002204",49.897099289,3.856002204
22330,,02041,827.0,AUTREVILLE,2300.0,"49.585695102,3.236661356",49.585695102,3.236661356
22610,,02042,391.0,AZY SUR MARNE,2400.0,"49.004386609,3.359999375",49.004386609,3.359999375
21190,,02046,563.0,BARENTON BUGNY,2000.0,"49.622089709,3.661783996",49.622089709,3.661783996
21520,,02047,120.0,BARENTON CEL,2000.0,"49.647693941,3.645155045",49.647693941,3.645155045
22370,,02048,138.0,BARENTON SUR SERRE,2270.0,"49.66784668,3.690732262",49.66784668,3.690732262
21980,,02049,752.0,BARISIS AUX BOIS,2700.0,"49.577527949,3.32757202",49.577527949,3.32757202
18990,,02050,332.0,BARZY EN THIERACHE,2170.0,"50.039756081,3.749280061",50.039756081,3.749280061
23820,,02051,390.0,BARZY SUR MARNE,2850.0,"49.091339484,3.561668993",49.091339484,3.561668993
20780,,02052,145.0,BASSOLES AULERS,2380.0,"49.533310631,3.384826586",49.533310631,3.384826586
25190,,02053,575.0,VALLEES EN CHAMPAGNE,2330.0,"49.007940641,3.6165556480000003",49.007940641,3.616555648
25190,,02053,575.0,VALLEES EN CHAMPAGNE,2330.0,"49.007940641,3.6165556480000003",49.007940641,3.616555648
