Insee - Statistiques locales; ; ; ; 
Référentiel géographique : France par commune; ; ; ; 
Code;Libellé;Population municipale 2020;Répartition de la pop. en 3 classes d'âges 2019 - Moins de 25 ans;Répartition de la pop. en 3 classes d'âges 2019 - Entre 25 et 64 ans;Répartition de la pop. en 3 classes d'âges 2019 - 65 ans ou plus;Part des pers. âgées de 25 à 64 ans 2019
02164;Le Charmel;327;94;159;72;48.9
02165;Charmes;1655;485;786;383;47.5
02166;Chartèves;359;91;203;62;57
02167;Chassemy;888;291;469;130;52.7
02168;Château-Thierry;15306;4751;7405;3099;48.5
02169;Châtillon-lès-Sons;84;22;46;16;54.2
02170;Châtillon-sur-Oise;124;30;65;30;51.6
02171;Chaudardes;90;27;47;14;53.4
02172;Chaudun;251;81;143;28;56.8
02173;Chauny;11438;3735;5497;2422;47.2
02174;Chavignon;835;270;422;137;50.9
02175;Chavigny;164;47;84;31;51.9
02176;Chavonne;207;72;114;20;55.3
02177;Chérêt;141;39;68;32;48.9
02178;Chermizy-Ailles;110;31;58;17;54.7
02179;Chéry-Chartreuve;381;109;207;69;53.8
02180;Chéry-lès-Pouilly;726;226;363;131;50.4
02181;Chéry-lès-Rozoy;85;25;34;20;43.4
02182;Chevennes;113;32;64;22;54.4
02183;Chevregny;185;50;99;36;53.5
02184;Chevresis-Monceau;346;78;173;100;49.2
02185;Chézy-en-Orxois;385;124;198;68;50.8
02186;Chézy-sur-Marne;1336;301;674;376;49.9
02187;Chierry;1146;295;553;286;48.8
02188;Chigny;145;33;74;40;50
02189;Chivres-en-Laonnois;345;99;188;63;53.7
02190;Chivres-Val;523;128;277;113;53.5
02191;Chivy-lès-Étouvelles;511;142;291;91;55.6
02192;Chouy;370;119;212;40;57.1
02193;Cierges;65;17;28;19;43.8
02194;Cilly;179;40;94;51;50.8
02195;Ciry-Salsogne;900;277;481;152;52.9
02196;Clacy-et-Thierret;306;77;160;74;51.5
02197;Clairfontaine;530;171;268;96;50.1
02198;Clamecy;228;62;124;42;54.4
02199;Clastres;597;187;309;105;51.4
02200;Clermont-les-Fermes;104;26;64;16;60.4
02201;Cœuvres-et-Valsery;449;99;199;143;45.2
02203;Coincy;1268;412;620;250;48.4
02204;Coingt;64;10;29;25;45.3
02205;Colligis-Crandelain;219;76;118;35;51.6
02206;Colonfay;75;24;35;17;46.2
02207;Commenchon;217;74;111;31;51.6
02208;Concevreux;262;76;153;38;57.3
02209;Condé-en-Brie;691;213;357;139;50.4
02210;Condé-sur-Aisne;361;114;185;65;50.8
02211;Condé-sur-Suippe;310;82;150;62;51.2
02212;Condren;702;187;359;162;50.7
02213;Connigis;342;104;184;55;53.5
02214;Contescourt;61;24;32;5;52.5
02215;Corbeny;842;255;409;177;48.6
02216;Corcy;290;67;186;41;63.2
02217;Coucy-le-Château-Auffrique;992;269;480;243;48.4
02218;Coucy-lès-Eppes;627;195;316;117;50.3
02219;Coucy-la-Ville;196;72;88;40;44.2
02220;Coulonges-Cohan;442;141;232;63;53.3
02221;Coupru;154;52;88;12;57.8
02222;Courbes;34;7;17;7;53.3
02223;Courboin;304;85;172;44;57.1
02224;Courcelles-sur-Vesle;340;121;178;47;51.5
02225;Courchamps;83;26;40;18;47.8
02226;Courmelles;1877;503;932;428;50
02227;Courmont;120;29;58;33;48.3
02228;Courtemont-Varennes;346;98;162;78;47.9
02229;Courtrizy-et-Fussigny;74;25;31;15;43.2
02230;Couvrelles;186;49;109;28;58.6
02231;Couvron-et-Aumencourt;949;330;495;116;52.6
02232;Coyolles;365;93;221;47;61.1
02233;Cramaille;145;42;84;19;58
02234;Craonne;84;21;44;18;53.6
02235;Craonnelle;114;34;56;24;49.1
02236;Crécy-au-Mont;329;101;165;64;50
02237;Crécy-sur-Serre;1499;446;726;330;48.4
02238;Crépy;1798;582;895;339;49.3
02239;Crézancy;1250;456;619;168;49.8
02240;Croix-Fonsomme;198;59;110;48;50.5
02241;La Croix-sur-Ourcq;91;23;59;14;61.3
02242;Crouttes-sur-Marne;640;187;370;84;57.8
02243;Crouy;2958;836;1456;631;49.8
02244;Crupilly;63;24;30;10;47
02245;Cuffies;1797;680;810;315;44.9
02246;Cugny;608;180;327;104;53.5
02248;Cuirieux;156;57;73;26;46.8
02249;Cuiry-Housse;101;33;50;17;50
02250;Cuiry-lès-Chaudardes;72;24;39;10;53.9
02251;Cuiry-lès-Iviers;27;6;11;10;40.7
02252;Cuissy-et-Geny;71;16;41;14;57.7
02253;Cuisy-en-Almont;357;101;197;60;55.1
02254;Cutry;128;41;78;10;60.8
02255;Cys-la-Commune;155;51;83;19;54.2
02256;Dagny-Lambercy;130;38;64;27;49.6
02257;Dallon;437;119;219;99;50.1
02258;Dammard;372;103;205;62;55.4
02259;Dampleux;390;104;223;65;57
02260;Danizy;654;217;310;123;47.8
02261;Dercy;389;119;200;72;51.2
02262;Deuillet;208;62;108;41;51.2
02263;Dhuizel;114;35;61;16;54.5
02264;Dizy-le-Gros;724;223;359;148;49.2
02265;Dohis;93;17;43;39;43.3
02266;Dolignon;44;12;23;10;51
02267;Dommiers;297;95;167;30;57.2
02268;Domptin;635;211;363;73;56.1
02269;Dorengt;154;47;85;23;54.5
02270;Douchy;164;55;83;26;50.3
02271;Dravegny;129;42;63;25;48.5
02272;Droizy;77;25;43;9;55.4
02273;Dury;199;52;112;43;54.3
02274;Ébouleau;192;58;110;26;56.5
02275;Effry;316;96;166;58;51.9
02276;Englancourt;115;30;60;27;51.6
02277;Épagny;343;116;174;52;51
02278;Éparcy;30;4;20;5;71
02279;Épaux-Bézu;552;144;317;92;57.2
02280;Épieds;408;125;220;64;53.8
02281;L'Épine-aux-Bois;252;74;141;41;55.1
02282;Eppes;432;133;218;75;51.2
02283;Erlon;285;87;154;46;53.7
02284;Erloy;104;22;52;28;50.5
02286;Esquéhéries;861;260;453;154;52.2
02287;Essigny-le-Grand;1045;231;555;263;52.9
02288;Essigny-le-Petit;349;102;181;64;52.1
02289;Essises;413;115;218;78;53
02290;Essômes-sur-Marne;2730;820;1401;524;51
02291;Estrées;410;122;212;76;51.8
02292;Étampes-sur-Marne;1331;338;683;283;52.4
02293;Étaves-et-Bocquiaux;551;169;281;103;50.8
02294;Étouvelles;206;52;111;45;53.5
02295;Étréaupont;850;242;429;182;50.2
02296;Étreillers;1187;302;555;340;46.4
02297;Étrépilly;123;39;65;17;53.7
02298;Étreux;1454;391;740;289;52.1
02299;Évergnicourt;534;147;311;88;56.9
02302;Faverolles;332;105;179;37;55.6
02303;Fayet;684;178;339;163;49.8
02304;La Fère;2845;960;1347;531;47.5
02305;Fère-en-Tardenois;2970;836;1399;767;46.6
02306;La Ferté-Chevresis;513;143;267;100;52.4
02307;La Ferté-Milon;2055;578;1052;430;51.1
02308;Fesmy-le-Sart;489;120;266;90;55.9
02309;Festieux;683;231;371;69;55.2
02310;Fieulaine;250;58;141;50;56.7
02311;Filain;118;34;70;16;58.1
02312;La Flamengrie;1088;364;567;169;51.5
02313;Flavigny-le-Grand-et-Beaurain;444;142;211;91;47.5
02315;Flavy-le-Martel;1660;507;784;378;47
02316;Fleury;124;25;67;36;52.3
02317;Fluquières;212;60;112;46;51.4
02318;Folembray;1377;394;733;254;53.1
02319;Fonsomme;500;149;259;82;52.8
02320;Fontaine-lès-Clercs;233;53;141;43;59.5
02321;Fontaine-lès-Vervins;892;293;445;163;49.4
02322;Fontaine-Notre-Dame;383;99;215;71;55.7
02323;Fontaine-Uterte;138;45;71;18;52.9
02324;Fontenelle;288;95;134;52;47.8
02326;Fontenoy;467;113;236;121;50.2
02327;Foreste;159;54;70;39;43
02328;Fossoy;512;128;290;95;56.5
02329;Fourdrain;434;138;218;70;51.2
02330;Francilly-Selency;546;147;260;123;49
02331;Franqueville;108;19;64;26;58.4
02332;Fresnes-en-Tardenois;271;82;135;48;50.9
02333;Fresnes-sous-Coucy;163;54;81;29;49.4
02334;Fresnoy-le-Grand;2946;918;1423;617;48.1
02335;Fressancourt;179;46;107;30;58.7
02336;Frières-Faillouël;981;333;514;136;52.3
02337;Froidestrées;177;43;97;29;57.5
02338;Froidmont-Cohartille;250;73;136;43;54
02339;Gandelu;695;223;357;110;51.7
02340;Gauchy;5216;1468;2524;1242;48.2
02341;Gercy;262;67;141;60;52.6
02342;Gergny;130;37;76;21;56.7
02343;Germaine;82;26;46;9;56.8
02345;Gibercourt;40;13;24;4;58.1
02346;Gizy;654;157;338;169;50.9
02347;Gland;438;108;223;113;50.2
02349;Goudelancourt-lès-Berrieux;56;14;33;9;59.6
02350;Goudelancourt-lès-Pierrepont;138;39;65;32;47.8
02351;Goussancourt;113;32;61;20;53.6
02352;Gouy;563;168;290;102;51.8
02353;Grandlup-et-Fay;281;74;155;58;54
02354;Grandrieux;79;24;40;15;50.6
02355;Gricourt;945;298;533;122;55.9
02356;Grisolles;234;91;119;30;49.6
02357;Gronard;70;26;34;11;47.9
02358;Grougis;321;89;182;62;54.5
02359;Grugies;1274;399;693;208;53.3
02360;Villeneuve-sur-Aisne;2780;832;1356;564;49.3
02361;Guise;4559;1285;2120;1240;45.6
02362;Guivry;238;69;128;40;53.8
02363;Guny;374;92;210;89;53.7
02364;Guyencourt;254;78;144;36;55.7
02366;Hannapes;326;104;170;50;52.5
02367;Happencourt;146;35;76;19;58.5
02368;Haramont;568;166;305;103;53.2
02369;Harcigny;242;62;120;60;49.6
02370;Hargicourt;590;218;305;87;50.1
02371;Harly;1567;394;746;438;47.3
02372;Hartennes-et-Taux;344;95;187;65;53.9
02373;Hary;193;50;99;47;50.5
02374;Lehaucourt;853;257;466;138;54.2
02375;Hautevesnes;160;58;83;18;52.2
02376;Hauteville;177;56;89;29;51.1
02377;Haution;133;31;75;29;55.6
02378;La Hérie;126;32;61;36;47.3
02379;Le Hérie-la-Viéville;198;52;106;51;50.6
02380;Hinacourt;26;4;15;6;61.5
02381;Hirson;8685;2731;4085;1893;46.9
02382;Holnon;1360;366;690;310;50.5
02383;Homblières;1441;405;783;264;53.9
02384;Houry;57;20;27;8;49.1
02385;Housset;165;48;80;33;49.7
02386;Iron;225;68;103;54;45.8
02387;Itancourt;1007;266;537;212;53
02388;Iviers;221;57;107;61;47.5
02389;Jaulgonne;666;195;314;150;47.6
02390;Jeancourt;260;73;155;36;58.7
02391;Jeantes;212;49;113;43;54.9
02392;Joncourt;317;85;167;59;53.6
02393;Jouaignes;139;41;80;20;56.6
02395;Jumencourt;139;47;77;16;54.8
02396;Jumigny;63;22;35;7;55.4
02397;Jussy;1252;401;658;193;52.6
02398;Juvigny;281;86;153;45;53.9
02399;Juvincourt-et-Damary;615;211;315;81;51.9
02400;Laffaux;152;41;80;27;54.1
02401;Laigny;191;49;103;42;53.1
02402;Lanchy;37;7;20;10;54.1
02403;Landifay-et-Bertaignemont;257;74;132;54;50.6
02404;Landouzy-la-Cour;183;63;104;24;54.6
02405;Landouzy-la-Ville;535;166;269;100;50.2
02406;Landricourt;131;44;69;19;52.1
02407;Laniscourt;208;59;115;25;57.7
02408;Laon;24091;7670;11999;4634;49.4
02409;Lappion;272;67;159;42;59.3
02410;Largny-sur-Automne;242;77;135;32;55.3
02411;Latilly;200;68;115;20;56.5
02412;Launoy;100;35;53;12;53
02413;Laval-en-Laonnois;241;67;136;40;55.9
02414;Lavaqueresse;201;55;102;44;50.7
02415;Laversine;159;53;88;19;55
02416;Lemé;417;101;225;95;53.5
02417;Lempire;120;28;63;25;54.3
02418;Lerzy;223;69;112;42;50.2
02419;Leschelle;268;66;127;76;47.2
02420;Lesdins;830;226;398;205;48
02421;Lesges;99;34;60;12;57
02422;Lesquielles-Saint-Germain;802;241;418;146;51.9
02423;Leuilly-sous-Coucy;426;130;231;61;54.7
02424;Leury;103;26;49;29;47.2
02425;Leuze;173;54;84;33;49.1
02426;Levergies;541;150;300;90;55.6
02427;Lhuys;140;44;79;15;57.2
02428;Licy-Clignon;74;27;37;10;50
02429;Lierval;123;40;58;23;47.9
02430;Liesse-Notre-Dame;1270;339;619;324;48.3
02431;Liez;378;80;190;113;49.6
02432;Limé;190;56;95;38;50.5
02433;Lislet;219;51;111;59;50.2
02435;Logny-lès-Aubenton;82;24;37;18;46.3
02438;Longpont;244;56;136;57;54.6
02439;Les Septvallons;1196;407;638;131;54.2
02440;Lor;138;45;65;29;46.8
02441;Louâtre;181;45;109;35;57.7
02442;Loupeigne;90;20;52;18;58.2
02443;Lucy-le-Bocage;206;64;103;36;50.7
02444;Lugny;125;23;68;29;56.3
02445;Luzoir;277;66;137;78;48.7
02446;Ly-Fontaine;118;37;66;15;55.9
02447;Maast-et-Violaine;148;45;77;25;52.4
02448;Mâchecourt;117;34;66;21;54.9
02449;Macogny;64;20;34;12;51.5
02450;Macquigny;361;124;185;58;50.4
02451;Magny-la-Fosse;122;33;67;24;54
02452;Maissemy;235;73;120;43;50.6
02453;Maizy;404;113;225;66;55.7
02454;La Malmaison;404;139;208;57;51.5
02455;Malzy;196;63;110;31;54
02456;Manicamp;295;66;164;70;54.8
02457;Marchais;389;125;206;74;50.9
02458;Dhuys et Morin-en-Brie;822;246;444;131;54.1
02459;Marcy;158;40;77;44;47.9
02460;Marcy-sous-Marle;206;44;109;48;54.4
02461;Marest-Dampcourt;369;123;212;48;55.4
02462;Mareuil-en-Dôle;229;75;116;41;50
02463;Marfontaine;87;35;44;10;50
02464;Margival;366;105;191;69;52.3
02465;Marigny-en-Orxois;527;147;286;80;55.8
02466;Marizy-Sainte-Geneviève;131;39;72;22;54.2
02467;Marizy-Saint-Mard;50;13;30;8;58.8
02468;Marle;2219;651;1034;550;46.3
02469;Marly-Gomont;487;134;229;121;47.3
02470;Martigny;433;129;219;87;50.4
02471;Martigny-Courpierre;136;43;74;18;54.8
02472;Mauregny-en-Haye;404;126;207;77;50.5
02473;Mayot;219;82;115;18;53.5
02474;Mennessis;394;123;193;76;49.2
02476;Mennevret;669;203;354;112;52.9
02477;Mercin-et-Vaux;964;249;471;245;48.8
02478;Merlieux-et-Fouquerolles;259;88;149;23;57.3
02480;Mesbrecourt-Richecourt;316;82;178;52;57
02481;Mesnil-Saint-Laurent;480;123;254;96;53.8
02482;Meurival;55;17;29;8;53.7
02483;Mézières-sur-Oise;511;137;261;115;50.9
02484;Mézy-Moulins;532;168;256;103;48.5
02485;Missy-aux-Bois;95;28;53;12;56.6
02486;Missy-lès-Pierrepont;106;38;62;7;57.9
02487;Missy-sur-Aisne;620;139;336;153;53.5
02488;Molain;158;45;74;37;47.5
02489;Molinchart;348;109;188;45;54.9
02490;Monampteuil;124;27;70;28;55.6
02491;Monceau-le-Neuf-et-Faucouzy;322;94;175;55;54
02492;Monceau-lès-Leups;445;125;245;84;53.9
02493;Monceau-le-Waast;223;62;108;54;48.2
02494;Monceau-sur-Oise;127;38;59;30;46.5
02495;Mondrepuis;1043;323;552;172;52.7
02496;Monnes;98;34;54;12;54.1
02497;Mons-en-Laonnois;1151;348;597;209;51.7
02498;Montaigu;762;251;381;131;49.9
02499;Montbavin;42;13;20;11;45.5
02500;Montbrehain;807;238;428;144;52.8
02501;Montchâlons;97;27;48;19;51.2
02502;Montcornet;1291;372;682;269;51.5
02503;Mont-d'Origny;827;229;438;164;52.7
02504;Montescourt-Lizerolles;1608;557;807;252;49.9
02505;Montfaucon;207;60;110;37;53.2
02506;Montgobert;197;47;113;36;57.8
02507;Montgru-Saint-Hilaire;31;8;20;4;63.6
02508;Monthenault;152;47;68;35;45.3
02509;Monthiers;153;51;82;23;52.3
02510;Monthurel;146;43;86;22;57.2
02511;Montigny-en-Arrouaise;302;99;161;36;54.4
02512;Montigny-l'Allier;269;79;146;45;54
02513;Montigny-le-Franc;136;28;74;36;54
02514;Montigny-Lengrain;702;219;396;89;56.2
02515;Montigny-lès-Condé;53;11;30;14;54.5
02516;Montigny-sous-Marle;69;17;31;18;47
02517;Montigny-sur-Crécy;295;89;159;51;53.1
02518;Montlevon;301;79;167;57;55
02519;Montloué;188;65;88;33;47.3
02520;Mont-Notre-Dame;737;225;387;128;52.3
02521;Montreuil-aux-Lions;1374;455;710;199;52
02522;Mont-Saint-Jean;73;30;31;14;41.3
02523;Mont-Saint-Martin;71;25;36;11;50
02524;Mont-Saint-Père;692;202;373;119;53.8
02525;Morcourt;566;138;306;133;53
02526;Morgny-en-Thiérache;102;24;48;27;48.5
02527;Morsain;461;133;257;68;56.1
02528;Mortefontaine;223;46;131;51;57.4
02529;Mortiers;180;53;92;33;51.6
02530;Moulins;78;20;40;18;51.3
02531;Moussy-Verneuil;125;31;63;24;53.2
02532;Moÿ-de-l'Aisne;983;274;504;208;51.1
02533;Muret-et-Crouttes;108;26;61;23;55.3
02534;Muscourt;47;14;22;13;44.9
02535;Nampcelles-la-Cour;113;31;56;26;50
02536;Nampteuil-sous-Muret;104;37;47;19;45.6
02537;Nanteuil-la-Fosse;203;75;108;19;53.6
02538;Nanteuil-Notre-Dame;74;21;37;12;52.7
02539;Nauroy;699;221;372;109;53
02540;Nesles-la-Montagne;1216;355;662;210;53.9
02541;Neufchâtel-sur-Aisne;420;109;242;70;57.4
02542;Neuflieux;80;25;41;16;50
02543;Neuilly-Saint-Front;2055;624;1035;407;50.1
02544;Neuve-Maison;613;188;338;90;54.9
02545;La Neuville-Bosmont;187;80;82;25;43.9
02546;La Neuville-en-Beine;188;60;107;26;55.4
02547;La Neuville-Housset;66;26;30;11;44.8
02548;La Neuville-lès-Dorengt;382;110;184;83;48.8
02549;Neuville-Saint-Amand;849;216;423;206;50.1
02550;Neuville-sur-Ailette;120;30;63;22;55
02551;Neuville-sur-Margival;110;36;71;8;61.5
02552;Neuvillette;190;59;103;25;54.8
02553;Nizy-le-Comte;247;80;118;46;48.3
02554;Nogentel;1100;289;537;244;50.2
02555;Nogent-l'Artaud;2095;596;1061;451;50.3
02556;Noircourt;77;18;49;15;60.2
02557;Noroy-sur-Ourcq;128;38;71;18;56.2
02558;Le Nouvion-en-Thiérache;2531;695;1245;617;48.7
02559;Nouvion-et-Catillon;483;134;242;86;52.3
02560;Nouvion-le-Comte;245;65;127;54;51.4
02561;Nouvion-le-Vineux;147;35;76;42;49.7
02562;Nouvron-Vingré;206;62;125;25;59
02563;Noyales;163;48;82;33;50.3
02564;Noyant-et-Aconin;491;134;265;96;53.6
02565;Œuilly;293;96;160;35;54.8
02566;Ognes;1106;269;535;300;48.5
02567;Ohis;275;71;149;59;53.4
02568;Oigny-en-Valois;165;42;86;34;53.1
02569;Oisy;476;171;219;81;46.5
02570;Ollezy;174;57;98;22;55.4
02571;Omissy;711;217;361;138;50.4
02572;Orainville;500;138;291;72;58.1
02573;Orgeval;57;14;25;21;42.1
02574;Origny-en-Thiérache;1409;371;675;385;47.1
02575;Origny-Sainte-Benoite;1660;510;854;306;51.2
02576;Osly-Courtil;328;98;177;54;53.7
02577;Ostel;91;27;44;19;48.9
02578;Oulches-la-Vallée-Foulon;86;33;37;15;43.5
02579;Oulchy-la-Ville;124;33;70;22;56
02580;Oulchy-le-Château;816;229;401;186;49.1
02581;Paars;320;99;182;43;56.3
02582;Paissy;77;16;46;14;60
02583;Pancy-Courtecon;53;10;31;13;57.4
02584;Papleux;117;37;65;19;53.8
02585;Parcy-et-Tigny;255;76;152;31;58.6
02586;Parfondeval;138;31;64;44;45.8
02587;Parfondru;353;90;190;74;53.5
02588;Pargnan;67;15;32;21;47.1
02589;Pargny-Filain;262;72;150;39;57.5
02590;Pargny-la-Dhuys;169;39;91;39;54.1
02591;Pargny-les-Bois;136;40;70;25;51.5
02592;Parpeville;193;51;98;43;51.3
02593;Pasly;1067;250;526;288;49.4
02594;Passy-en-Valois;129;41;80;11;60.6
02595;Passy-sur-Marne;137;39;75;19;56.2
02596;Pavant;762;234;402;127;52.7
02598;Pernant;679;181;341;147;51
02599;Pierremande;253;68;121;66;47.5
02600;Pierrepont;340;90;176;81;50.8
02601;Pignicourt;190;68;113;16;57.4
02602;Pinon;1668;480;855;363;50.3
02604;Pithon;82;22;43;19;50.6
02605;Pleine-Selve;192;62;98;32;51
02606;Le Plessier-Huleu;69;14;44;12;63.4
02607;Ploisy;84;23;40;15;51.3
02608;Plomion;468;126;226;121;47.8
02609;Ployart-et-Vaurseine;21;5;10;6;47.6
02610;Pommiers;741;204;373;159;50.7
02612;Pont-Arcy;124;44;62;22;48.4
02613;Pontavert;603;185;325;95;53.7
02614;Pontru;272;82;131;53;49.3
02615;Pontruet;357;112;197;51;54.9
02616;Pont-Saint-Mard;202;61;112;37;53.2
02617;Pouilly-sur-Serre;507;148;270;90;53.1
02618;Prémont;691;224;350;121;50.4
02619;Prémontré;637;162;385;111;58.5
02620;Presles-et-Boves;341;80;189;77;54.6
02621;Presles-et-Thierny;386;87;209;83;55.2
02622;Priez;55;21;27;7;49.1
02623;Prisces;96;22;49;26;50.5
02624;Proisy;272;77;122;76;44.3
02625;Proix;142;42;70;30;49.3
02626;Prouvais;336;89;174;71;52.1
02627;Proviseux-et-Plesnoy;126;40;71;12;57.5
02628;Puiseux-en-Retz;218;60;121;36;55.8
02629;Puisieux-et-Clanlieu;322;120;138;53;44.4
02631;Quierzy;409;113;222;76;54.1
02632;Quincy-Basse;56;17;24;15;42.9
02633;Quincy-sous-le-Mont;61;17;36;7;60.7
02634;Raillimont;85;29;35;17;43.2
02635;Ramicourt;146;46;86;13;59.2
02636;Regny;200;49;97;53;48.8
02637;Remaucourt;291;61;155;77;53
02638;Remies;238;67;126;44;53.2
02639;Remigny;346;94;189;63;54.6
02640;Renansart;155;42;79;36;50.3
02641;Renneval;111;32;52;27;46.9
02642;Résigny;166;33;94;46;54.2
02643;Ressons-le-Long;784;216;406;147;52.8
02644;Retheuil;340;92;197;57;56.9
02645;Reuilly-Sauvigny;188;57;104;31;54.2
02647;Ribeauville;59;15;27;18;44.4
02648;Ribemont;1914;557;945;435;48.8
02649;Rocourt-Saint-Martin;309;110;160;38;52
02650;Rocquigny;359;103;174;79;48.9
02651;Rogécourt;106;30;57;19;53.3
02652;Rogny;103;26;58;20;55.8
02653;Romeny-sur-Marne;498;141;270;88;54.1
02654;Romery;83;16;38;28;46.3
02655;Ronchères;146;38;65;32;47.9
02656;Roucy;394;124;210;60;53.3
02657;Rougeries;234;90;127;33;50.8
02658;Roupy;239;58;122;55;51.7
02659;Rouvroy;505;123;271;110;53.9
02660;Rouvroy-sur-Serre;37;5;20;13;53.8
02661;Royaucourt-et-Chailvet;245;72;135;48;53.1
02662;Rozet-Saint-Albin;328;103;167;52;51.8
02663;Rozières-sur-Crise;225;54;113;54;51.1
02664;Rozoy-Bellevalle;122;34;73;16;59.3
02665;Grand-Rozoy;299;91;167;41;55.8
02666;Rozoy-sur-Serre;975;290;450;262;44.9
02667;Saconin-et-Breuil;201;52;105;46;51.7
02668;Sains-Richaumont;1018;342;493;222;46.6
02670;Saint-Algis;150;43;69;40;45.4
02671;Saint-Aubin;283;95;135;57;47
02672;Saint-Bandry;254;80;147;33;56.4
02673;Saint-Christophe-à-Berry;442;147;230;67;51.8
02674;Saint-Clément;49;16;23;9;47.9
02675;Sainte-Croix;134;37;76;20;57.1
02676;Saint-Erme-Outre-et-Ramecourt;1711;525;905;286;52.7
02677;Saint-Eugène;238;77;111;52;46.2
02678;Sainte-Geneviève;67;25;28;15;41.2
02679;Saint-Gengoulph;151;54;80;16;53.1
02680;Saint-Gobain;2304;537;1102;655;48
02681;Saint-Gobert;280;76;140;63;50.2
02682;Saint-Mard;115;25;66;22;58
02683;Saint-Martin-Rivière;108;36;49;25;44.3
02684;Saint-Michel;3279;963;1688;663;50.9
02685;Saint-Nicolas-aux-Bois;121;38;64;18;52.9
02686;Saint-Paul-aux-Bois;368;92;194;87;52
02687;Saint-Pierre-Aigle;335;89;190;54;57
02688;Saint-Pierre-lès-Franqueville;45;17;25;6;51.1
02689;Saint-Pierremont;41;9;23;9;57.1
02690;Sainte-Preuve;76;13;40;26;50.6
02691;Saint-Quentin;53100;17031;25049;11490;46.8
02693;Saint-Rémy-Blanzy;223;69;121;31;54.8
02694;Saint-Simon;627;196;345;101;53.8
02696;Saint-Thomas;74;13;50;12;66.2
02697;Samoussy;383;104;201;79;52.3
02698;Sancy-les-Cheminots;102;30;57;14;56.4
02699;Saponay;276;67;169;44;60.5
02701;Saulchery;704;217;350;141;49.4
02702;Savy;605;140;322;140;53.5
02703;Seboncourt;1082;321;510;252;47.1
02704;Selens;234;75;129;43;52.2
02705;La Selve;206;52;115;43;54.8
02706;Septmonts;568;163;297;106;52.5
02707;Septvaux;179;58;94;29;52
02708;Sequehart;214;56;131;28;60.9
02709;Serain;406;122;210;75;51.6
02710;Seraucourt-le-Grand;729;211;384;148;51.7
02711;Serches;285;79;174;40;59.3
02712;Sergy;141;38;80;24;56.3
02713;Seringes-et-Nesles;267;78;155;37;57.4
02714;Sermoise;361;118;179;61;50.1
02715;Serval;42;10;25;11;54.8
02716;Servais;290;76;158;56;54.6
02717;Séry-lès-Mézières;597;155;319;116;54.1
02718;Silly-la-Poterie;118;25;67;30;55.1
02719;Sinceny;2013;544;1036;448;51.1
02720;Sissonne;2062;629;1073;332;52.8
02721;Sissy;475;113;258;105;54.1
02722;Soissons;28888;9114;13267;6331;46.2
02723;Soize;97;29;48;20;49.5
02724;Sommelans;61;21;36;4;59
02725;Sommeron;137;46;72;21;51.8
02726;Sommette-Eaucourt;175;58;91;32;50.3
02727;Sons-et-Ronchères;211;54;113;53;51.2
02728;Sorbais;260;73;123;68;46.5
02729;Soucy;79;20;45;16;55.6
02730;Soupir;265;81;135;51;50.6
02731;Le Sourd;173;48;91;32;53.3
02732;Surfontaine;104;36;58;10;55.8
02734;Taillefontaine;272;67;141;66;51.5
02735;Tannières;17;2;11;4;62.5
02736;Tartiers;166;51;86;30;51.5
02737;Tavaux-et-Pontséricourt;552;144;267;141;48.4
02738;Tergnier;13504;4334;6605;2649;48.6
02739;Terny-Sorny;336;109;172;54;51.3
02740;Thenailles;221;49;119;53;53.8
02741;Thenelles;540;145;263;131;48.8
02742;Thiernu;117;26;60;28;52.9
02743;Le Thuel;156;50;79;28;50.3
02744;Torcy-en-Valois;70;18;40;14;56.2
02745;Toulis-et-Attencourt;117;36;61;24;50.4
02746;Travecy;658;187;350;121;53.2
02747;Trefcon;84;29;40;14;48.2
02748;Trélou-sur-Marne;934;240;481;218;51.2
02749;Troësnes;216;73;118;28;53.9
02750;Trosly-Loire;568;187;286;110;49.1
02751;Trucy;143;35;81;28;55.9
02752;Tugny-et-Pont;284;87;138;56;48.9
02753;Tupigny;327;93;165;70;50.2
02754;Ugny-le-Gay;186;44;95;46;51.1
02755;Urcel;571;188;303;98;51.5
02756;Urvillers;689;208;362;114;52.9
02757;Vadencourt;521;152;266;111;50.2
02758;Vailly-sur-Aisne;2017;516;967;529;48.1
02759;La Vallée-au-Blé;366;110;158;103;42.6
02760;La Vallée-Mulâtre;138;45;71;26;50
02761;Variscourt;211;80;117;14;55.5
02762;Vassens;150;40;75;24;54.1
02763;Vasseny;219;76;106;37;48.4
02764;Vassogne;90;28;43;17;48.8
02765;Vaucelles-et-Beffecourt;237;65;129;52;52.3
02766;Vaudesson;236;74;131;30;55.6
02767;Vauxrezis;321;74;162;86;50.2
02768;Vauxaillon;530;190;283;69;52.2
02769;Vaux-Andigny;906;237;456;205;50.8
02770;Vauxbuin;785;194;372;221;47.3
02772;Vaux-en-Vermandois;154;49;85;26;53
02773;Vauxtin;39;8;20;11;51.3
02774;Vendelles;119;31;71;16;59.8
02775;Vendeuil;929;228;429;279;45.8
02776;Vendhuile;561;196;263;100;47.1
02777;Vendières;137;33;76;33;53.5
02778;Vendresse-Beaulne;94;29;47;22;48
02779;Vénérolles;220;65;110;44;50.5
02780;Venizel;1363;448;704;226;51.1
02781;Verdilly;451;139;246;68;54.3
