name,address,business_status,latitude,longitude
Cabestany O.C Tennis,"Chem. du Mas Carcassonne, Cabestany",OPERATIONAL,42.6721038,2.9416112
Tennis Squash Padel Club le Mas,"Chemin Arcades, Avenue d'Espagne, Perpignan",OPERATIONAL,42.678406,2.8889647
Tennis/Padel Club Saleillenc,"complexe sportif de plein air du moulin, Chem. de Saint-Nazaire, Saleilles",OPERATIONAL,42.6566055,2.9598632
Can padel,"2 Imp. du Conflent, Saleilles",OPERATIONAL,42.6599197,2.9280969
TC DU MAS,"Av. d'Espagne, Perpignan",OPERATIONAL,42.679436,2.892412
Raquette Padel & Tennis,"ZA Sud Roussillon, 4 impasse du conflent, Saleilles",OPERATIONAL,42.6604765,2.9277472
Complexe Sportif du Roussillon,"Imp. Alfred Sauvy, Rivesaltes",OPERATIONAL,42.7850913,2.9000057
USC MOULIN A VENT,"90 Av. Paul Alduy, Perpignan",OPERATIONAL,42.6751849,2.9042751
Centre de Tennis Europa,"4 Av. Guy Drut, Canet-en-Roussillon",OPERATIONAL,42.7026875,3.0178938
TC SALEILLENC,"Chemin de Saint-Nazaire, Saleilles",OPERATIONAL,42.676598,2.905275
Tennis Club Argelesien,"22 Av. Molière, Argelès-sur-Mer",OPERATIONAL,42.5512003,3.030048
Grand Stage Les Capellans,"Rue Verdi, Saint-Cyprien",OPERATIONAL,42.60510319999999,3.029256
Gestion Sports,"3 Rue du Gargal, Saint-Cyprien",OPERATIONAL,42.612986,2.992835
USAP TENNIS,"11 All. Aimé Giral, Saint-Estève",OPERATIONAL,42.7146674,2.8898485
CANET 66 TENNIS,"4 Av. Guy Drut, Canet-en-Roussillon",OPERATIONAL,42.702869,3.019389
Cabestany O.C Tennis,"Chem. du Mas Carcassonne, Cabestany",OPERATIONAL,42.6721038,2.9416112
Padel Marcos Garcia,"Pl. Poligono Industrial, 33, Aguilar de Campoo",OPERATIONAL,42.78354969999999,-4.2528312
Pistas de Padel Municipales Nestares,"C. Gándara, 5, Nestares",OPERATIONAL,42.9976077,-4.1582347
Reinosa Pádel Club Indoor,"Pl. Vega-Sepes, 173, Reinosa",OPERATIONAL,42.9983927,-4.1282557
Pistas de padel de Reinosa,"C. Daniel Pérez Samitier, 6, Reinosa",OPERATIONAL,43.0018627,-4.1437481
Padel Marcos Garcia,"Pl. Poligono Industrial, 33, Aguilar de Campoo",OPERATIONAL,42.78354969999999,-4.2528312
Pistas de Padel Municipales Nestares,"C. Gándara, 5, Nestares",OPERATIONAL,42.9976077,-4.1582347
Pistas de Pádel,"Tr.ª Marqués Aguilar, 19, Aguilar de Campoo",OPERATIONAL,42.7897594,-4.2567904
Pistas de Padel,"C. Marqués de Reinosa, 2, Reinosa",CLOSED_TEMPORARILY,42.9994558,-4.1421002
PADEL NANCLARES,Nanclares de la Oca,OPERATIONAL,42.8221324,-2.7987834
PADEL LAMENNAIS,"COLEGIO SAN JOSÉ, Langraiz Etorbidea, 2, Nanclares de la Oca",OPERATIONAL,42.8191901,-2.8002247
Padel Jundiz,"Paduleta Kalea, 26, Gasteiz",OPERATIONAL,42.8300562,-2.7483632
Gorbeia Pádel&Spa,"Carretera Miñano, S/N, Etxabarri-Ibiña",OPERATIONAL,42.9118155,-2.7129719
PADEL NANCLARES,Nanclares de la Oca,OPERATIONAL,42.8221324,-2.7987834
PADEL LAMENNAIS,"COLEGIO SAN JOSÉ, Langraiz Etorbidea, 2, Nanclares de la Oca",OPERATIONAL,42.8191901,-2.8002247
Padel Jundiz,"Paduleta Kalea, 26, Gasteiz",OPERATIONAL,42.8300562,-2.7483632
Pádel Pista Norte - Iparraldeko Padel Jolaslekua,"Alto de Armentia Kalea, 24, Gasteiz",OPERATIONAL,42.8361429,-2.703641
Gorbeia Pádel&Spa,"Carretera Miñano, S/N, Etxabarri-Ibiña",OPERATIONAL,42.9118155,-2.7129719
FEDERACION ALAVESA DE PADEL,"Amadeo Garcia de Salazar Plaza, S/N, Gasteiz",OPERATIONAL,42.8376309,-2.6880578
Peña Vitoriana Tenis Club,"Kalea ULETA, 11, BAJO, Vitoria-Gasteiz",OPERATIONAL,42.8317388,-2.6956682
VivaGym Padeleku | VivaGym en Vitoria,"Donostia San Sebastian Kalea, 48, Gasteiz",OPERATIONAL,42.8642656,-2.6896105
IMPACT PADEL SPORT,"Calle G, 43, Galar",OPERATIONAL,42.7806696,-1.6407007
Pablo Semprún Sport Center,"C. Intxaurdia, 5, Huarte",OPERATIONAL,42.8273482,-1.5845296
MUNDO CAPITANI,"Pol. nº, Calle a, 33, Mutilva",OPERATIONAL,42.7856068,-1.624048
Navarra-Nafarroa Padel,"C. Cam. de Labiano, 49, Mutilva Alta",OPERATIONAL,42.7953278,-1.6137682
Tray Padel Club,"Calle a, 66, Mutilva Baja",OPERATIONAL,42.7842621,-1.6234621
Pistas de pádel,"C. Beloso Alto, s/n, Pamplona",OPERATIONAL,42.8182741,-1.6265016
FEDERACIÓN NAVARRA DE PÁDEL,"PLAZA AIZAGERRIA, 1 2ª Planta, Pamplona",OPERATIONAL,42.7955029,-1.6349699
DALE FACTORY,"Polígono Mutilva, CA-33, Mutilva",OPERATIONAL,42.7876705,-1.6262936
Pista de pádel,"C. A, 10, Barañáin",OPERATIONAL,42.8062836,-1.6911076
Maristas Sports Facilities,"Calle Paseo de Champagnat, 2, Sarriguren",OPERATIONAL,42.8104839,-1.6024774
Fronton Cordovilla,"Av. de Zaragoza, Cordovilla",OPERATIONAL,42.7940597,-1.6395237
Pegaso Padel,"Pol. Ind, Calle D, 46, Egüés",OPERATIONAL,42.8209915,-1.5521209
RCB SPORTEAM & RC-NATURA,"C. Castillo de Maya, 27, Pamplona",OPERATIONAL,42.8119141,-1.6342387
Parking clientes Navarra Padel,"C. Cam. de Labiano, 49, Aranguren",OPERATIONAL,42.7957571,-1.6137293
Club de Tenis de Pamplona,"C. Monte Monjardín, s/n, Pamplona",OPERATIONAL,42.8076265,-1.6334899
Torneo padel Hnos. Puñal,"C. Cam. de Labiano, 49, Aranguren",CLOSED_TEMPORARILY,42.7956989,-1.6136186
IMPACT PADEL SPORT,"Calle G, 43, Galar",OPERATIONAL,42.7806696,-1.6407007
Pablo Semprún Sport Center,"C. Intxaurdia, 5, Huarte",OPERATIONAL,42.8273482,-1.5845296
MUNDO CAPITANI,"Pol. nº, Calle a, 33, Mutilva",OPERATIONAL,42.7856068,-1.624048
Navarra-Nafarroa Padel,"C. Cam. de Labiano, 49, Mutilva Alta",OPERATIONAL,42.7953278,-1.6137682
Tray Padel Club,"Calle a, 66, Mutilva Baja",OPERATIONAL,42.7842621,-1.6234621
Pistas de pádel,"C. Beloso Alto, s/n, Pamplona",OPERATIONAL,42.8182741,-1.6265016
FEDERACIÓN NAVARRA DE PÁDEL,"PLAZA AIZAGERRIA, 1 2ª Planta, Pamplona",OPERATIONAL,42.7955029,-1.6349699
DALE FACTORY,"Polígono Mutilva, CA-33, Mutilva",OPERATIONAL,42.7876705,-1.6262936
Maristas Sports Facilities,"Calle Paseo de Champagnat, 2, Sarriguren",OPERATIONAL,42.8104839,-1.6024774
Fronton Cordovilla,"Av. de Zaragoza, Cordovilla",OPERATIONAL,42.7940597,-1.6395237
Pegaso Padel,"Pol. Ind, Calle D, 46, Egüés",OPERATIONAL,42.8209915,-1.5521209
RCB SPORTEAM & RC-NATURA,"C. Castillo de Maya, 27, Pamplona",OPERATIONAL,42.8119141,-1.6342387
Parking clientes Navarra Padel,"C. Cam. de Labiano, 49, Aranguren",OPERATIONAL,42.7957571,-1.6137293
Club de Tenis de Pamplona,"C. Monte Monjardín, s/n, Pamplona",OPERATIONAL,42.8076265,-1.6334899
SAINT LARY TENNIS CLUB,"parc des sports, Cadéac",OPERATIONAL,42.8158161,0.320275
FOIX TENNIS,"l'Ayroule, Foix",OPERATIONAL,42.918777,1.639265
TENNIS/PADEL,"Av. du Clos d'en Cante, Espira-de-l'Agly",OPERATIONAL,42.7711402,2.8436614
Complexe Sportif du Roussillon,"Imp. Alfred Sauvy, Rivesaltes",OPERATIONAL,42.7850913,2.9000057
Tennis Padel Club Barcarès,"Av. de la Coudalère, Le Barcarès",OPERATIONAL,42.8167357,3.0291153
Complexe Sportif du Roussillon,"Imp. Alfred Sauvy, Rivesaltes",OPERATIONAL,42.7850913,2.9000057
Pistas de pádel,Villasana de Mena,OPERATIONAL,43.0992665,-3.2896994
Pistas de pádel,Villasana de Mena,OPERATIONAL,43.0992665,-3.2896994
Padel ON S.L.,"Torrelaragoiti, Zamudio",OPERATIONAL,43.2787999,-2.8554083
Es+Padel,"Torrelaragoiti, Zamudio",OPERATIONAL,43.2780909,-2.8587996
Bilbao Padel Indoor,"Torrelaragoiti, 7A, Zamudio",OPERATIONAL,43.2787361,-2.8552548
Padel Pista,"Udiarraga Kalea, 79, Ugao-Miraballes",OPERATIONAL,43.1767086,-2.9038649
Padel-pistak Arrigorriaga,"Paseo Urgoiti, 1C, Arrigorriaga",OPERATIONAL,43.2130357,-2.8870758
Pistas de pádel,"Barrio, Artunduaga Kalea, s/n, Basauri",OPERATIONAL,43.2320168,-2.8827581
Padel Expression,"Uribitarte Kalea, 6, Bilbo",OPERATIONAL,43.2641547,-2.9273948
Pro Padel Set,"Alameda de Recalde, 6, 6º, Bilbao",OPERATIONAL,43.2673322,-2.9333607
Bilbao Tenis Club,"Circo Amateur del Club Deportivo Kalea, 2, Bilbo",OPERATIONAL,43.2499217,-2.9081539
PADEL PRO-KIT,"Egaña Kalea, 10, EXTERIOR 1º DCHA, Bilbo",OPERATIONAL,43.258395,-2.9375348
Padelko,"Poligono industrial Tabernabarri n3 A1, Iurreta",OPERATIONAL,43.1793099,-2.6569515
Pista de padel cubierta,"Txibitena Auzunea Etxetaldea, 21A, Durango",OPERATIONAL,43.17266679999999,-2.6254133
Pista de pádel,"Intxaurrondo Kalea, 54, Durango",OPERATIONAL,43.1609793,-2.6310672
pistas de padel,Durango,OPERATIONAL,43.1718442,-2.6244269
Pista de Pádel,Argixao,OPERATIONAL,43.0845329,-2.3175868
Pistas de Pádel,"Bikuña Kalea, 38, Legazpi",OPERATIONAL,43.0475572,-2.3363945
Padel Indoor Goierri,"Polígono Gudugarreta 16 A, Beasain",OPERATIONAL,43.0506093,-2.2269409
Pista de Pádel,Argixao,OPERATIONAL,43.0845329,-2.3175868
Pistas de Pádel,"Bikuña Kalea, 38, Legazpi",OPERATIONAL,43.0475572,-2.3363945
Baztan Padel Club,Oronoz-Mugairi,OPERATIONAL,43.1370352,-1.6102035
Frontón de Aldudes,"D58, Aldudes",OPERATIONAL,43.0797149,-1.4402872
LAMARQUE PONTACQ,"lotissement du Centre, Lamarque-Pontacq",OPERATIONAL,43.178459,-0.11483
Centre Départemental de Padel des Hautes-Pyrénées,"Rue de l'Agriculture, Horgues",OPERATIONAL,43.1856641,0.0800482
Legend Padel TARBES,"23 Rte de Pau, Ibos",OPERATIONAL,43.2426286,-0.0106384
TARBES TENNIS CLUB U.A.T,"Rue Jean Larcher, Tarbes",OPERATIONAL,43.235783,0.076878
ASCA Tennis,"Rue du Stade, Aureilhan",OPERATIONAL,43.24864789999999,0.0849303
LAMARQUE PONTACQ,"lotissement du Centre, Lamarque-Pontacq",OPERATIONAL,43.178459,-0.11483
TENNIS GER FOYER RURAL,"Rte de la Marcotte Capbat, Ger",OPERATIONAL,43.27350999999999,-0.04753
Comité Départemental de Tennis des Hautes Pyrénées,"1 Chem. de Bastillac, Tarbes",OPERATIONAL,43.2245706,0.041492
Centre Départemental de Padel des Hautes-Pyrénées,"Rue de l'Agriculture, Horgues",OPERATIONAL,43.1856641,0.0800482
Les Peupliers,"21 Grande Rue, La Barthe-de-Neste",OPERATIONAL,43.0810289,0.3827812
TARBES TENNIS CLUB U.A.T,"Rue Jean Larcher, Tarbes",OPERATIONAL,43.235783,0.076878
ASCA Tennis,"Rue du Stade, Aureilhan",OPERATIONAL,43.24864789999999,0.0849303
LANNEMEZAN TENNIS CLUB,"Rue du Stade, Lannemezan",OPERATIONAL,43.12655,0.387506
Les Peupliers,"21 Grande Rue, La Barthe-de-Neste",OPERATIONAL,43.0810289,0.3827812
Boussens Cassagne Mazères Tennis,"7 Imp. du Stade, Boussens",OPERATIONAL,43.1775283,0.9732978000000001
PAMIERS TENNIS CLUB,"6 Avenue de la Rijole, Pamiers",OPERATIONAL,43.114754,1.607953
Oustal padel Carcassonne,"2095 Bd François-Xavier Fafeur, Carcassonne",OPERATIONAL,43.21250149999999,2.294595
TENNIS CLUB DE LIMOUX,"Rue des Violettes, Limoux",OPERATIONAL,43.0467849,2.2233406
Oustal padel Carcassonne,"2095 Bd François-Xavier Fafeur, Carcassonne",OPERATIONAL,43.21250149999999,2.294595
club briolet padel tennis,"Rue Al Parré, Palaja",OPERATIONAL,43.1712693,2.3867065
Club le paradis,"sautes le haut rn 113, Carcassonne",OPERATIONAL,43.2032367,2.4134295
Le Paradis / Squash Paddle Dance Bar Restaurant Events Hire De Salles,"N113, Carcassonne",OPERATIONAL,43.2039738,2.410339
ACACIA TC,"14 Av. du Général Sarrail, Carcassonne",OPERATIONAL,43.216389,2.366683
TENNIS CLUB LE BRIOLET,"Stade Municipal, Palaja",OPERATIONAL,43.1800136,2.3700628
Asptt Carcassonne,"1 Rue Marceau Perrutel Prolongé, Carcassonne",OPERATIONAL,43.2065566,2.3482753
Tennis Club le Briolet,"Rte de Palaja, Cazilhac",OPERATIONAL,43.185632,2.364764
TENNIS CLUB DE LIMOUX,"Rue des Violettes, Limoux",OPERATIONAL,43.0467849,2.2233406
Club le paradis,"sautes le haut rn 113, Carcassonne",OPERATIONAL,43.2032367,2.4134295
Le Paradis / Squash Paddle Dance Bar Restaurant Events Hire De Salles,"N113, Carcassonne",OPERATIONAL,43.2039738,2.410339
Padel Narbonne Area Padel Club,"Route de Perpignan, Narbonne",OPERATIONAL,43.1740907,2.9946847
INDOOR Center,"26 Rue Francis Aston, Narbonne",OPERATIONAL,43.1575,2.9677778
TC LEZIGNAN CORBIERES,"10 Av. Gaston Bonheur, Lézignan-Corbières",OPERATIONAL,43.205532,2.752107000000001
Padel Narbonne Area Padel Club,"Route de Perpignan, Narbonne",OPERATIONAL,43.1740907,2.9946847
Mini Golf & Tennis Club Gruissan,"Rue du Forum, Gruissan",OPERATIONAL,43.1133128,3.0940438
INDOOR Center,"26 Rue Francis Aston, Narbonne",OPERATIONAL,43.1575,2.9677778
ATP FLEURY ST PIERRE LA MER,"club house les, Pl. des Cayrols, FLEURY D'AUDE",OPERATIONAL,43.2269632,3.1364135
Valras Tennis/Padel,"Cami de Canto Rano, Valras-Plage",OPERATIONAL,43.2486026,3.2853883
AS Tennis Padel Ceyreste,"38 Av. Eugène Julien, Ceyreste",OPERATIONAL,43.2225364,5.6302169
Tennis et Padel club presqu'île,"Unnamed Road, Cassis",OPERATIONAL,43.2049825,5.5174964
Sporting Club Cassis Tennis & Padel,"Av. des Gorguettes, Cassis",OPERATIONAL,43.23013539999999,5.5344393
Luminy Tennis Academy | Tennis & Padel,"Rue Henri Cochet, Marseille",OPERATIONAL,43.23818869999999,5.430134799999999
ASSOCIATION TCP PADEL,"MIOU, TENNIS CLUB DE LA PRESQU'ILE, QUARTIER PORT, Cassis",OPERATIONAL,43.21143,5.516852
la Ciotat Tennis Club,"Av. Léo Lagrange, La Ciotat",OPERATIONAL,43.1961813,5.6313949
AS TENNIS LA CIOTAT/CEYRESTE,"Av. Eugène Julien, Ceyreste",OPERATIONAL,43.2227192,5.630121
AS Tennis Padel Ceyreste,"38 Av. Eugène Julien, Ceyreste",OPERATIONAL,43.2225364,5.6302169
Tennis et Padel club presqu'île,"Unnamed Road, Cassis",OPERATIONAL,43.2049825,5.5174964
Sporting Club Cassis Tennis & Padel,"Av. des Gorguettes, Cassis",OPERATIONAL,43.23013539999999,5.5344393
ASSOCIATION TCP PADEL,"MIOU, TENNIS CLUB DE LA PRESQU'ILE, QUARTIER PORT, Cassis",OPERATIONAL,43.21143,5.516852
TMO Padel,"568 Rte de la Gare, Ollioules",OPERATIONAL,43.1240234,5.831091499999999
TC DE BANDOL,"Av. Albert 1 Er, Bandol",OPERATIONAL,43.1353524,5.739931599999999
Tennis Club St Cyrien,"238 Chem. de Sorba, Saint-Cyr-sur-Mer",OPERATIONAL,43.1847947,5.6845773
la Ciotat Tennis Club,"Av. Léo Lagrange, La Ciotat",OPERATIONAL,43.1961813,5.6313949
TC SAINT CYRIEN,"Rés Super Lecques, Saint-Cyr-sur-Mer",OPERATIONAL,43.18432199999999,5.683193
AS TENNIS LA CIOTAT/CEYRESTE,"Av. Eugène Julien, Ceyreste",OPERATIONAL,43.2227192,5.630121
TMO Padel,"568 Rte de la Gare, Ollioules",OPERATIONAL,43.1240234,5.831091499999999
TC TOULONNAIS,"342 Av. Éole, La Valette-du-Var",OPERATIONAL,43.134029,6.000001
O' Sports Club,"Campus La Grande Tourrache, 450 Av. François ARAGO - ZI TOULON EST, La Garde",OPERATIONAL,43.1471227,6.044216
CST La Tourrache,"328 Rue François Arago, La Garde",OPERATIONAL,43.1485663,6.0454837
TC TOULONNAIS,"342 Av. Éole, La Valette-du-Var",OPERATIONAL,43.134029,6.000001
O' Sports Club,"Campus La Grande Tourrache, 450 Av. François ARAGO - ZI TOULON EST, La Garde",OPERATIONAL,43.1471227,6.044216
CST La Tourrache,"328 Rue François Arago, La Garde",OPERATIONAL,43.1485663,6.0454837
Tennis Club La Garde,"891 Chem. de la Planquette, La Garde",OPERATIONAL,43.1329284,6.0236655
Tennis Club Pradetan,"Rue Léo Lagrange, Le Pradet",OPERATIONAL,43.105228,6.014671000000001
TCT,"48 Av. des Frères Lumière, La Valette-du-Var",OPERATIONAL,43.1341896,5.999662799999999
Tennis Club Lavandou,"Avenue Vincent Auriol, Le Lavandou",OPERATIONAL,43.1334435,6.363384399999999
TC LA CROIX VALMER,"Le, Gourbenet, La Croix-Valmer",OPERATIONAL,43.21146,6.56422
Tennis & Padel Ramatuelle,"54 Chem. du Tennis, Ramatuelle",OPERATIONAL,43.2152366,6.6167469
TC RAMATUELLOIS - section,"La Rocade, Ramatuelle",OPERATIONAL,43.224304,6.631746
TC US TROPEZIENNE,"Centre Pierre Philippot, Saint-Tropez",OPERATIONAL,43.259277,6.632035
TC LA CROIX VALMER,"Le, Gourbenet, La Croix-Valmer",OPERATIONAL,43.21146,6.56422
Tennis Club Cogolin,"215 Chem. des Pasquiers, Cogolin",OPERATIONAL,43.2439636,6.5510091
Pistas de Padel en Unquera,"Plaza Mercado, 28C",OPERATIONAL,43.3753457,-4.5146104
Padel Indoor Llanes,"poligono la vega nave 2, San Roque del Acebal",OPERATIONAL,43.397796,-4.734561999999999
Pistas de Padel en Unquera,"Plaza Mercado, 28C",OPERATIONAL,43.3753457,-4.5146104
Padel Galas,"Bo. Ontoria, 19, Ontoria",OPERATIONAL,43.3083815,-4.216098
Padel Indoor CD. SALAS,"Polígono Industrial de los Tánagos, Bo. los Tánagos, 8",OPERATIONAL,43.3753629,-4.4531854
El Templo Del Padel,"Calle Navas Industria, 8, Cabezón de la Sal",OPERATIONAL,43.3104299,-4.25218
Racket Sport Center,"Poligono Pol.ind.tanos, 6B, 39300",OPERATIONAL,43.32832,-4.03634
Club de Padel La Montaña,"Av. Bilbao, 159, Torrelavega",OPERATIONAL,43.3335337,-4.023016999999999
Padel Galas,"Bo. Ontoria, 19, Ontoria",OPERATIONAL,43.3083815,-4.216098
Pistas de Padel,Cartes,OPERATIONAL,43.3227283,-4.0679264
Padel Liencres,"Bo. Liencres, 3P",OPERATIONAL,43.4635855,-3.933239699999999
ZINK PADEL,"Poligono Parque Empresarial Besaya, 1, Reocín",OPERATIONAL,43.3317601,-4.098618699999999
Pistas de pádel municipales,"C. Pablo Garnica, 58, Torrelavega",OPERATIONAL,43.3554013,-4.0591985
Pistas de pádel,"Urb. Bezana Bella, 47, 49, Santa Cruz de Bezana",OPERATIONAL,43.4347512,-3.9097823
Pistas de Pádel Puente Arce,"Bo. la Cagiga, 3, Arce",OPERATIONAL,43.40687570000001,-3.9375715
Pista de pádel de La Pelia,"Bo. la Pelia, 21A, Santillana del Mar",OPERATIONAL,43.3810267,-4.0557793
Pistas de padel de Renedo,"Bo. las Cuartas, 43, Renedo de Piélagos",OPERATIONAL,43.351429,-3.9502491
Pista de pádel Ganzo,Duález,OPERATIONAL,43.35915079999999,-4.0676662
Pista de pádel de Rinconeda,"Bo. Rinconeda, 1616, Polanco",OPERATIONAL,43.3764899,-4.0344963
Circuito De Skate Board y Pista de Padel,"Cl. Quintana, 110, Suances",OPERATIONAL,43.4237118,-4.0562936
La Montaña - Padel,"39300, Cantabria, Spain",OPERATIONAL,43.3325586,-4.0229086
Pistas De Padel,"Cl. Quintana, 107, Suances",OPERATIONAL,43.4227776,-4.0562565
El Templo Del Padel,"Calle Navas Industria, 8, Cabezón de la Sal",OPERATIONAL,43.3104299,-4.25218
Club de Pádel Astillero Guarnizo,El Astillero,OPERATIONAL,43.398426,-3.817822
Racket Sport Center,"Poligono Pol.ind.tanos, 6B, 39300",OPERATIONAL,43.32832,-4.03634
Central Padel Club,"Poligono Borrancho, C/ Borrancho, 7, Santa Cruz de Bezana",OPERATIONAL,43.4657258,-3.890594999999999
Padel Medio Cudeyo. Solares.,"C. Mies del Corro, 3, Solares",OPERATIONAL,43.3783947,-3.737368699999999
G6 Padel & Gym,"C. Mies de San Juan, 22, Maliaño",OPERATIONAL,43.424961,-3.8316349
Club de Padel La Montaña,"Av. Bilbao, 159, Torrelavega",OPERATIONAL,43.3335337,-4.023016999999999
Padel Liencres,"Bo. Liencres, 3P",OPERATIONAL,43.4635855,-3.933239699999999
"C. D. ""La Playuca”",Guarnizo,OPERATIONAL,43.3924295,-3.857322399999999
Pistas De Padel Somo,"C. Llosa Sierra, 27, Somo",OPERATIONAL,43.4531423,-3.7370725
Pistas de pádel,"Urb. Bezana Bella, 47, 49, Santa Cruz de Bezana",OPERATIONAL,43.4347512,-3.9097823
"Padel Camargo, La Maruca","C. Hermanos Torre Oruña, 38, Camargo",OPERATIONAL,43.4272454,-3.851007699999999
Volea Padel Santander,"Polígono de Raos, Maliaño",OPERATIONAL,43.4350198,-3.8344391
Pistas de Pádel Puente Arce,"Bo. la Cagiga, 3, Arce",OPERATIONAL,43.40687570000001,-3.9375715
Club Tenis Monteverde,"C. Tristana, 21, A, Santander",OPERATIONAL,43.4725248,-3.8351792
Pistas de padel de Renedo,"Bo. las Cuartas, 43, Renedo de Piélagos",OPERATIONAL,43.351429,-3.9502491
Padel Galizano,"Diseminado Galizano, 177",OPERATIONAL,43.4628169,-3.681815
Pista de pádel de Rinconeda,"Bo. Rinconeda, 1616, Polanco",OPERATIONAL,43.3764899,-4.0344963
Padel Club Villaescusa,La Concha,OPERATIONAL,43.3714757,-3.8560342
Pista de Pádel de La Cueva,"39650, Cantabria, Spain",OPERATIONAL,43.3168292,-3.9004431
PadelX5Bahiason,"Calle Industria, 14, Bárcena de Cicero",OPERATIONAL,43.4175572,-3.4874935
Padel Medio Cudeyo. Solares.,"C. Mies del Corro, 3, Solares",OPERATIONAL,43.3783947,-3.737368699999999
Padel Meruelo,"Bo. el Campo, 2C, San Miguel de Meruelo",OPERATIONAL,43.4545782,-3.5801064
Padel Argoños,"Bo. la Hoya, 16C, Argoños",OPERATIONAL,43.4587775,-3.512207
Club De Padel Colindres,"Calle la Mar, 24C, Colindres",OPERATIONAL,43.3966636,-3.4582242
Pistas De Padel Somo,"C. Llosa Sierra, 27, Somo",OPERATIONAL,43.4531423,-3.7370725
Padel Galizano,"Diseminado Galizano, 177",OPERATIONAL,43.4628169,-3.681815
Pistas de Pádel de Hoz de Anero,"Complejo Polideportivo de, Hoz de Anero",OPERATIONAL,43.400707,-3.6668894
Pista De Padel,Isla,OPERATIONAL,43.4948501,-3.5465342
Pistas de padel municipales,"Av. Benedicto Ruiz, 523, Bareyo",OPERATIONAL,43.4803552,-3.6135004
Pista de padel municipal,"Bo. San Pedro, 1, Arnuero",OPERATIONAL,43.4583134,-3.5528956
Escuela Tenis Y Padel Santi Marino,"Av. de Emilio Caprile Poloni, Laredo",OPERATIONAL,43.4324057,-3.4503764
Tenis Feygon,"Calle Doctor Gregorio Marañón, 1, Santander",OPERATIONAL,43.4796405,-3.7904686
Pistas De Pádel De Ramales De La Víctoria,"Unnamed Road, 39800, Ramales de la Victoria",OPERATIONAL,43.26619729999999,-3.4569665
Pádel La maza,"Bo. la Maza, 9, Arnuero",OPERATIONAL,43.4769087,-3.5679537
PadelX5Bahiason,"Calle Industria, 14, Bárcena de Cicero",OPERATIONAL,43.4175572,-3.4874935
Padel Argoños,"Bo. la Hoya, 16C, Argoños",OPERATIONAL,43.4587775,-3.512207
Club De Padel Colindres,"Calle la Mar, 24C, Colindres",OPERATIONAL,43.3966636,-3.4582242
Mioño Padel Gym,"Carretera Mioño, s/n, Santullán",OPERATIONAL,43.3581972,-3.2011675
Pista De Padel,Isla,OPERATIONAL,43.4948501,-3.5465342
Pista de padel municipal,"Bo. San Pedro, 1, Arnuero",OPERATIONAL,43.4583134,-3.5528956
Escuela Tenis Y Padel Santi Marino,"Av. de Emilio Caprile Poloni, Laredo",OPERATIONAL,43.4324057,-3.4503764
Pista de padel,Santullán,OPERATIONAL,43.3483846,-3.2095953
Pistas De Pádel De Ramales De La Víctoria,"Unnamed Road, 39800, Ramales de la Victoria",OPERATIONAL,43.26619729999999,-3.4569665
Tennis Club of Castro Urdiales,"C. Bajada Arboleda, 1A, Castro-Urdiales",OPERATIONAL,43.3756061,-3.2149011
Pista de pádel Treto,"Bo. Treto, 5442, Bárcena de Cicero",OPERATIONAL,43.3957888,-3.478295
Padeltoki,"Polígono Granada, Pabellón I, Ortuella",OPERATIONAL,43.3050772,-3.0455709
PADEL INDOOR CENTER | Club de Padel en Barakaldo-Bilbao |,"Kareaga Kalea, 69, Barakaldo",OPERATIONAL,43.2892072,-3.0134221
Pistas Padel Descubierto FADURA,"Los Chopos Etorbidea, 20, Getxo",OPERATIONAL,43.3504757,-3.0017939
Mioño Padel Gym,"Carretera Mioño, s/n, Santullán",OPERATIONAL,43.3581972,-3.2011675
Pista de pádel 02,"Kalea Luis Lopez Oses, 1006, Getxo",OPERATIONAL,43.3317235,-3.0060271
Padel&Gol,"Nave 4, Poligono Industrial El Arbol, Santurzi",OPERATIONAL,43.3203845,-3.0493888
Club de Tenis y Pádel Kaialde de Santurtzi,"Reina Victoria Ibilbidea, Santurtzi",OPERATIONAL,43.327737,-3.025703
